id,NeuN,TMEM119,GFAP,OLIG2,area
387,3.494062e+00,7.021378e+00,3.966746e-01,1.798575e+01,421
388,4.957447e+01,6.747720e+00,0.000000e+00,1.191489e+00,329
389,4.280150e+01,1.678652e+01,4.719101e-01,2.144569e+01,267
390,2.889610e+00,6.662338e+00,3.181818e-01,3.636364e+00,154
391,1.878893e+00,2.695502e+00,0.000000e+00,4.640138e+00,289
392,4.772358e+00,2.203252e+00,0.000000e+00,3.902439e+00,123
393,1.867424e+00,1.602273e+00,0.000000e+00,4.026515e+00,264
394,6.082902e+00,3.694301e+00,5.181347e-03,5.243523e+00,193
395,2.603896e+00,1.118615e+01,1.194589e+01,9.805195e-01,462
396,2.655977e+00,1.058892e+01,2.915452e-03,1.057143e+01,343
397,8.872437e+00,7.296128e+00,0.000000e+00,9.583144e+00,439
398,1.844037e+00,4.489908e+00,0.000000e+00,2.371376e+01,545
399,4.028436e-01,2.861611e+01,2.369668e-03,2.877014e+01,422
400,1.925134e+00,5.732620e+00,0.000000e+00,3.036898e+01,187
401,5.088372e+00,7.914884e+01,8.837209e-02,1.160000e+01,215
402,5.522388e-01,7.548507e+00,4.563433e+00,3.029478e+01,268
403,2.816901e+00,1.093964e+01,6.366197e+00,4.894366e+01,497
404,1.413174e+00,5.649701e+00,4.601796e+00,2.932036e+01,334
405,3.278237e-01,1.746556e+00,9.567493e+00,2.065565e+01,363
406,6.565934e-01,9.186813e+00,5.494505e-03,2.177198e+01,364
407,5.995146e-01,1.285680e+01,3.288835e+00,4.432039e+01,412
408,2.888889e-01,7.759259e+00,0.000000e+00,2.341481e+01,270
409,2.815348e+00,1.422782e+01,2.617266e+01,2.088729e+00,417
410,1.046948e+00,1.193427e+01,4.694836e-03,5.807512e+00,213
411,4.022843e+00,2.307107e+00,1.522843e-02,3.414467e+01,394
412,4.710294e+00,7.904412e+00,8.676471e-02,4.937794e+01,680
413,2.208955e+01,1.399254e+00,0.000000e+00,3.235075e+00,536
414,1.531120e+00,1.091563e+01,7.219917e-01,3.998340e+01,723
415,1.782796e+01,4.034050e+01,6.810036e-02,1.003226e+01,279
416,2.946429e-01,2.767857e+01,3.450893e+00,2.303571e+00,224
417,2.010899e+00,8.857493e+01,2.752044e-01,7.653951e+00,367
418,9.557196e-01,2.985240e+00,4.280443e-01,6.132841e+00,271
419,5.714286e-01,1.666667e+00,3.142857e+00,1.095238e+00,63
420,9.440994e-01,3.993789e+00,1.987578e-01,2.126708e+01,161
421,1.422051e+01,1.630769e+00,2.923077e-01,5.989744e+00,195
422,5.855586e+00,8.583106e+00,1.907357e-02,3.331063e+01,367
423,3.610599e+00,2.488479e+00,2.304147e-03,6.167051e+01,434
424,1.740809e+00,2.917279e+00,1.838235e-03,1.371507e+01,544
425,1.389222e+00,1.187425e+01,0.000000e+00,5.526946e+00,167
426,7.154472e-01,1.197561e+01,7.073171e-01,2.950407e+01,246
427,1.333333e+00,1.687255e+01,3.480392e+00,1.206863e+01,102
428,1.245509e+00,6.745509e+00,2.994012e-02,2.529641e+01,334
429,2.890323e+00,1.909677e+00,0.000000e+00,5.435484e+01,155
430,6.240786e-01,2.638821e+00,9.828010e-03,3.909091e+00,407
431,2.889831e+00,1.328249e+01,4.774011e-01,1.122316e+01,354
432,3.069170e+00,6.116996e+01,0.000000e+00,3.205534e+00,506
433,2.046798e+00,2.219212e+00,1.231527e-02,1.534483e+01,406
434,3.289655e+00,2.401839e+01,1.071264e+00,1.885057e+00,435
435,2.454746e+00,1.407064e+01,1.150110e+00,4.425166e+01,453
436,7.013333e-01,5.125333e+00,3.738667e+00,4.409067e+01,375
437,2.039326e+00,4.808989e+00,7.359551e-01,1.350955e+02,178
438,1.408100e+00,2.018692e+00,3.850467e+00,3.912461e+01,321
439,7.481481e-01,2.755556e+00,1.925926e+00,5.474074e+00,135
440,5.596330e-01,2.747706e+00,6.880734e-03,2.372248e+01,436
441,4.316770e+00,1.147205e+01,3.105590e-03,4.385404e+01,322
442,2.690583e-02,3.484305e+01,2.986547e+00,3.121076e+00,223
443,4.314629e+00,2.667535e+01,2.316633e+00,1.773547e+00,499
444,3.688288e+00,6.799099e+01,4.956757e+00,1.252252e+00,555
445,1.870556e+01,2.594444e+00,0.000000e+00,5.151852e+00,540
446,9.520270e+00,9.503378e+00,4.912162e+00,3.587838e+00,296
447,8.820961e-01,2.022707e+01,5.676856e-01,3.442358e+01,229
448,1.443182e+00,1.423864e+01,0.000000e+00,1.761364e+00,88
449,1.855319e+00,2.008511e+00,2.127660e-02,2.161277e+01,235
450,1.044314e+01,5.231373e+00,1.529412e+00,8.427451e+00,255
451,1.790843e+01,9.065060e+00,2.650602e-02,1.147229e+01,415
452,1.180832e+00,1.550995e+01,2.585895e-01,6.578662e+00,553
453,1.207161e+00,4.324808e+00,1.409207e+00,6.088747e+01,391
454,7.049689e-01,7.701863e+00,1.440994e+00,3.285714e+00,322
455,1.335052e+00,6.443299e+00,3.520619e+00,1.391237e+01,194
456,3.632877e+00,9.912329e+00,4.383562e-02,2.413973e+01,365
457,1.019002e+00,3.505938e+00,5.296912e-01,4.124466e+01,421
458,8.904321e-01,1.597840e+01,2.091049e+00,1.768210e+01,648
459,9.212291e+00,5.022346e+00,8.044693e-01,2.150838e+00,179
460,2.792683e+00,6.402439e+00,6.707317e-02,4.834451e+01,328
461,3.236364e+00,1.583182e+01,2.045455e-01,2.658182e+01,220
462,5.018349e+00,4.152905e+00,0.000000e+00,1.976453e+01,327
463,8.638498e-01,1.737089e+00,1.005164e+01,2.910798e+00,426
464,3.985876e+00,1.455367e+01,8.926554e-01,6.533333e+01,354
465,1.335165e+00,2.813187e+00,2.219780e+00,5.272527e+01,182
466,1.912121e+00,6.545455e+00,3.424242e-01,3.173636e+01,330
467,9.072978e-02,2.351085e+00,2.357002e+00,3.135306e+01,507
468,3.511416e+00,9.178082e+00,4.566210e-02,1.193836e+01,438
469,6.077778e+00,1.977778e+00,0.000000e+00,5.011111e+00,180
470,2.711744e+00,5.698577e+01,1.601423e-01,2.889680e+00,562
471,1.298851e+00,4.850575e+00,1.988506e+00,1.436782e+00,261
472,2.640152e+00,1.021212e+01,1.477273e-01,4.715909e+00,264
473,1.197059e+00,1.054412e+01,5.882353e-03,2.106471e+01,340
474,4.466667e-01,1.274000e+01,0.000000e+00,4.033333e+00,150
475,1.532847e+00,2.968370e+00,1.440389e+00,3.256691e+01,411
476,1.518519e+00,2.687302e+01,1.883598e+00,1.010582e+00,189
477,1.535503e+00,1.408284e+00,4.082840e-01,4.541420e+00,338
478,1.295775e+00,3.975352e+00,2.059859e+00,4.355282e+01,284
479,1.036585e+00,4.810976e+00,4.634146e-01,4.409146e+01,328
480,4.411765e-02,5.205882e+00,9.539216e+00,8.627451e-01,204
481,4.385965e-01,1.489724e+01,2.506266e-03,4.125313e+00,399
482,2.784223e-01,4.139211e+00,2.218097e+00,6.881903e+01,431
483,1.184143e+00,3.271100e+00,2.143223e+00,3.406138e+01,391
484,2.971787e+01,7.915361e+00,0.000000e+00,8.307210e+00,319
485,1.162037e+00,7.129630e-01,0.000000e+00,3.638889e+00,432
486,9.090909e-01,1.377990e+00,3.177033e+00,5.272727e+00,209
487,3.410853e+00,4.242894e+00,2.067183e-02,2.571059e+00,387
488,1.683267e+00,2.450199e+00,1.784861e+00,3.334661e+00,502
489,6.934866e-01,4.902299e+00,1.685824e-01,6.440996e+01,522
490,3.425490e+00,4.998039e+00,2.078431e+00,1.027451e+00,510
491,2.163227e+00,1.178799e+01,4.071295e-01,9.775610e+01,533
492,4.851259e-01,2.931350e+00,6.315789e-01,3.498169e+01,437
493,9.715536e-01,6.579869e+00,2.455142e+00,6.702407e+01,457
494,4.614754e+00,2.795082e+00,1.271311e+01,2.394262e+01,122
495,3.684080e+00,1.467662e+01,3.180348e+01,5.248756e-01,402
496,1.031345e-01,1.502932e+01,2.312437e+00,1.565217e+00,989
497,1.126154e+00,3.000000e+00,3.538462e-01,5.458154e+01,325
498,2.703608e+00,3.190851e+01,2.306701e-01,7.208247e+01,776
499,1.914607e+00,1.510562e+01,5.258427e-01,8.793258e+00,445
500,1.137984e+00,2.159690e+00,2.635659e-02,6.264651e+01,645
501,3.088685e-01,4.908257e+00,6.776758e+00,3.932722e+00,327
502,5.039867e+00,3.531561e+00,6.312292e-02,5.073090e+00,301
503,5.848837e+00,3.069767e+00,1.046512e+00,1.279070e+00,86
504,2.910345e+01,4.810345e+00,0.000000e+00,7.844828e+00,58
505,3.380671e+00,2.090730e+01,2.786982e+00,2.051282e+00,507
506,2.464615e+00,9.680000e+00,9.230769e-02,4.871692e+01,325
507,4.685714e-01,9.200000e-01,5.714286e-03,3.514857e+01,175
508,8.280255e-01,5.611465e+00,2.197452e-01,5.704777e+01,314
509,7.514793e-01,3.145858e+01,0.000000e+00,2.011538e+01,338
510,1.909375e+00,5.256250e+01,0.000000e+00,3.715625e+00,320
511,3.545455e-01,8.009091e+00,1.563636e+00,1.363636e-01,110
512,9.188034e-01,5.829060e+00,4.136752e+00,4.170299e+01,468
513,2.628019e+00,9.009662e+00,1.932367e-01,3.439614e+00,207
514,5.736453e+00,3.131773e+01,7.389163e-03,7.746305e+00,406
515,1.688312e-01,1.298701e+00,3.290043e-01,1.914719e+01,231
516,1.032520e+00,3.512195e+00,5.501355e+00,5.055556e+01,369
517,2.093074e+00,6.681818e+00,4.220779e-01,4.714719e+01,462
518,5.729167e-01,2.020833e+00,1.197917e+00,1.211458e+01,96
519,4.241723e+01,2.327703e+00,3.040541e-02,3.930743e+00,592
520,1.523649e+00,9.425676e-01,0.000000e+00,4.006757e+00,296
521,2.296296e+00,2.277778e+00,0.000000e+00,2.108642e+01,162
522,1.136691e+00,4.050360e+00,8.633094e-02,1.403237e+01,278
523,3.492683e+00,4.697561e+00,5.658537e-01,3.034634e+01,205
524,2.721311e-01,1.512459e+01,5.770492e-01,5.568852e+01,305
525,1.445783e+00,3.668916e+01,1.055422e+00,1.701205e+00,415
526,3.680089e+00,7.889262e+01,1.136465e+00,3.722595e+00,447
527,1.516637e+00,6.800350e+00,0.000000e+00,3.773730e+01,571
528,1.291096e+00,2.041096e+00,9.589041e-01,3.372603e+01,292
529,9.713626e+00,1.185450e+01,2.309469e-03,4.789607e+01,433
530,6.567164e-01,1.179104e+00,4.975124e-03,1.970149e+00,201
531,1.832099e+00,5.555556e+00,4.938272e-03,5.799259e+01,405
532,4.125604e+01,5.297101e+00,0.000000e+00,1.096135e+01,414
533,1.888337e+00,6.401985e+00,1.687345e-01,2.657568e+01,403
534,2.783439e+00,5.625478e+01,5.040340e+00,3.091295e+00,471
535,2.101538e+00,7.535385e+00,2.110769e+00,4.129231e+00,325
536,1.397541e+00,1.365574e+01,1.680328e-01,4.384836e+01,244
537,8.807692e-01,4.023077e+00,1.000000e-01,6.285769e+01,260
538,9.662651e-01,8.944578e+00,0.000000e+00,1.424578e+01,415
539,3.566591e+00,1.566366e+01,4.063205e-02,4.978104e+01,443
540,2.369193e+00,7.782396e+00,9.046455e-02,1.548900e+01,409
541,1.454545e+00,1.897138e+01,1.685185e+00,2.446128e+00,594
542,9.511278e-01,2.165414e+00,1.033835e+00,4.691729e+01,266
543,2.106383e+00,2.251773e+00,0.000000e+00,1.283688e+00,282
544,4.479920e+00,5.261446e+01,0.000000e+00,3.650602e+00,498
545,2.096386e+00,3.556627e+00,5.783133e-02,3.171566e+01,415
546,7.515030e-01,3.916433e+01,1.547094e+00,1.687375e+00,499
547,1.623950e+00,3.228992e+00,1.506303e+00,2.545168e+01,476
548,1.092188e+01,4.282292e+01,7.812500e-03,8.085938e+00,384
549,1.903537e+00,1.772347e+01,1.848875e+00,9.620579e+00,311
550,3.126812e+00,3.351449e+00,0.000000e+00,4.202899e+00,276
551,1.495146e+00,5.330097e+00,0.000000e+00,3.985437e+00,206
552,6.457766e-01,5.555858e+00,2.326975e+00,6.514986e+00,367
553,3.357373e+01,2.640751e+00,1.053083e+01,2.616622e+00,373
554,6.866841e-01,3.253264e+00,0.000000e+00,5.856136e+01,383
555,1.673861e+00,6.491607e+00,2.992806e+00,2.623022e+01,417
556,5.894378e-01,9.126065e+00,1.659284e+00,7.807666e+01,587
557,0.000000e+00,5.803828e+00,0.000000e+00,2.296651e-01,209
558,1.215881e+00,1.081638e+01,0.000000e+00,1.851365e+01,403
559,2.105263e-01,3.409474e+01,0.000000e+00,2.056316e+01,380
560,3.395376e+01,3.847399e+01,1.329480e-01,1.445087e-01,173
561,1.510511e+00,4.801802e+00,2.801802e+00,5.535435e+01,333
562,2.327225e+00,9.753927e+00,1.023560e+00,4.814136e+01,382
563,2.494465e+00,1.275646e+01,9.343173e+00,3.952030e+00,271
564,5.835351e-01,1.970944e+00,2.128329e+00,2.752785e+01,413
565,8.469083e+00,5.763326e+00,5.136461e+00,2.760768e+01,469
566,4.100000e+00,4.179487e+00,1.615385e+00,2.066667e+00,390
567,2.051724e+00,9.148276e+00,4.700000e+00,6.862759e+01,290
568,5.229167e+00,2.593750e+01,0.000000e+00,7.054427e+01,384
569,1.879765e+00,5.126100e+00,6.510264e-01,2.535484e+01,341
570,1.694030e+00,2.569652e+00,1.888060e+00,2.325373e+01,402
571,8.913043e-01,8.945652e+00,6.858696e+00,3.813043e+01,184
572,7.066786e+01,1.205357e+01,0.000000e+00,1.257857e+01,280
573,9.097387e-01,7.035629e+00,0.000000e+00,7.942993e+00,421
574,1.631799e-01,2.071130e+00,6.317992e-01,6.246862e+00,239
575,1.532738e+00,1.106250e+01,1.297619e+00,5.927976e+01,336
576,3.049810e+01,1.862738e+01,3.802281e-02,1.867681e+01,263
577,2.375067e+01,1.575603e+01,0.000000e+00,7.536193e+00,373
578,3.674051e+00,8.322785e+00,1.329114e-01,5.595095e+01,632
579,7.565632e-01,3.033413e+00,1.747017e+00,5.763484e+01,419
580,3.567775e+00,1.794885e+01,0.000000e+00,9.473146e+00,391
581,8.280255e-02,3.033758e+01,0.000000e+00,3.433121e+00,157
582,2.103343e+00,7.641337e+00,0.000000e+00,2.848024e+01,329
583,2.106918e+00,5.965409e+00,6.257862e-01,2.061950e+01,318
584,5.451713e-01,4.130841e+00,1.148598e+01,2.130841e+00,321
585,1.262115e+00,1.485242e+01,4.196035e+00,5.277533e+00,454
586,1.960563e+01,1.410211e+01,1.574648e+01,1.558451e+01,284
587,1.128571e+01,2.239286e+01,0.000000e+00,1.764286e+01,84
588,3.091787e-01,3.719807e+00,7.922705e-01,1.731401e+01,207
589,5.541706e+01,4.727014e+01,5.450237e-01,2.396682e+01,211
590,1.777202e+00,6.199482e+00,2.797927e-01,6.504922e+01,386
591,1.811159e+00,8.635193e+00,1.115880e+00,6.609442e+00,466
592,2.083333e-02,2.874653e+01,0.000000e+00,3.663194e+00,288
593,6.947712e+00,1.406209e+01,0.000000e+00,6.636928e+01,306
594,8.073654e-01,2.514164e+01,0.000000e+00,1.501133e+01,353
595,1.585812e+00,1.038444e+01,1.372998e-02,4.819222e+00,437
596,3.015119e+00,4.184665e+01,1.313175e+00,7.602592e+00,463
597,1.697201e+00,2.389822e+01,6.615776e-02,3.402036e+00,393
598,6.896774e+00,1.205806e+01,0.000000e+00,8.380645e+00,155
599,1.102154e+01,1.129538e+01,0.000000e+00,3.232000e+01,325
600,3.605096e+00,2.732803e+01,4.140127e-02,2.497771e+01,314
601,4.096774e-01,3.103226e+00,3.158065e+00,2.225161e+01,310
602,1.219512e+00,1.759662e+01,1.150094e+00,3.063415e+01,533
603,7.147766e-01,1.200000e+01,1.030928e-01,9.001718e+01,291
604,4.389262e+00,4.261745e+00,4.474273e-03,4.201119e+01,447
605,3.228507e+00,4.638009e+00,0.000000e+00,3.059729e+01,442
606,4.896694e-01,2.435950e+00,1.384298e-01,3.765702e+01,484
607,6.133652e-01,3.572792e+00,3.980907e+00,2.275656e+01,419
608,1.280180e+01,4.252252e+00,1.453453e+00,3.183183e-01,333
609,1.284916e-01,5.073743e+01,9.050279e-01,1.162011e+01,179
610,2.351097e-01,1.205956e+01,2.764890e+00,3.721317e+01,319
611,5.574890e+00,1.566960e+01,3.920705e-01,9.687225e+00,454
612,1.158416e+00,7.881188e+00,1.908911e+01,3.722772e+00,101
613,2.403256e+01,1.107442e+01,0.000000e+00,2.329612e+01,645
614,4.792271e+00,1.042512e+01,3.719807e-01,5.735266e+01,207
615,1.875000e+00,1.779873e+01,5.614407e-01,4.985593e+01,472
616,2.314815e-01,1.083333e+00,0.000000e+00,1.240741e+00,108
617,1.055000e+00,2.815000e+00,0.000000e+00,7.360000e+00,200
618,6.462585e-02,3.305102e+01,0.000000e+00,2.023469e+01,294
619,7.507407e+00,2.011852e+01,0.000000e+00,4.498148e+01,270
620,1.739669e+00,3.446281e+00,0.000000e+00,1.786777e+01,242
621,2.930591e+00,6.318766e+01,2.390746e-01,6.889460e+00,389
622,4.217391e-01,2.805217e+01,2.973913e+00,1.933478e+01,230
623,3.790274e+00,1.684802e+01,0.000000e+00,4.003040e+00,329
624,1.249612e+01,3.165375e+00,0.000000e+00,6.519121e+01,387
625,6.911765e-01,1.973529e+00,3.329412e+00,3.429412e+00,340
626,5.028674e+00,8.082437e+00,2.091398e+01,5.592115e+01,279
627,2.608247e+01,5.422680e+00,0.000000e+00,5.231959e+00,194
628,1.012821e+00,2.756410e+00,5.897436e-01,2.346154e+01,156
629,7.069351e-01,3.888143e+00,1.565996e-02,4.239374e+00,447
630,3.490305e+00,1.320499e+01,1.326870e+00,2.739889e+01,361
631,1.073634e+00,3.543943e+00,1.163895e+00,3.673872e+01,421
632,1.061047e+00,2.631686e+01,0.000000e+00,6.563953e+00,344
633,3.936652e-01,2.205430e+01,0.000000e+00,2.823529e+00,221
634,3.358209e+00,8.227951e+00,1.085482e-02,3.695251e+01,737
635,2.165829e+00,2.417085e+00,9.603015e+00,1.180905e+00,199
636,3.380282e-01,1.506690e+01,0.000000e+00,2.126761e+00,284
637,1.404844e+00,7.119377e+00,3.460208e-03,2.573356e+01,578
638,2.649446e+00,1.110701e+01,5.394834e+00,5.681550e+01,271
639,3.257669e+00,4.147239e+00,3.030675e+00,4.668712e+00,163
640,5.412844e-01,7.920489e+00,3.363914e-01,5.961774e+01,327
641,2.875536e-01,7.145064e+01,3.519313e+00,1.643777e+00,233
642,1.533579e+01,9.557196e-01,0.000000e+00,1.789668e+00,271
643,1.858894e+01,1.590385e+01,0.000000e+00,5.824519e+00,416
644,5.051282e-01,5.807692e+00,0.000000e+00,1.106667e+01,390
645,8.285024e-01,2.933575e+01,0.000000e+00,9.695652e+00,414
646,8.764045e-01,3.475655e+00,4.868914e-02,3.018727e+01,534
647,2.357278e+00,1.046125e+01,9.829868e-02,4.816068e+01,529
648,9.584192e+00,1.970447e+01,0.000000e+00,6.226804e+00,291
649,9.955399e+00,1.574178e+01,1.971831e-01,7.856338e+01,426
650,7.391304e-01,3.629156e+00,3.381074e+00,3.318414e+01,391
651,1.160991e+00,1.137152e+01,3.095975e-03,5.544582e+01,323
652,1.621287e+00,5.470297e+00,1.287129e-01,6.121287e+01,404
653,2.059278e+00,3.396907e+00,1.546392e-02,2.470619e+01,388
654,1.055777e+00,6.661355e+00,3.227092e-01,1.063347e+01,251
655,8.265306e-01,1.645408e+01,5.663265e-01,3.012245e+01,196
656,3.124789e+00,3.821248e+00,1.180438e-02,2.884823e+01,593
657,7.509025e-01,3.339350e+00,1.353791e+00,3.134296e+01,277
658,1.791531e-01,1.977199e+00,7.785016e-01,2.236482e+01,307
659,1.608491e+00,1.680189e+01,5.566038e-01,5.342925e+01,424
660,5.890496e+00,7.506198e+00,2.396694e-01,1.136570e+01,484
661,2.218579e+00,1.176503e+01,0.000000e+00,1.685519e+01,366
662,1.703390e+00,1.241243e+01,3.511299e+00,2.525989e+01,354
663,9.525105e+00,7.027197e+00,9.309623e-01,6.785356e+01,478
664,2.533156e+00,3.538462e+00,1.061008e-02,4.706631e+01,377
665,8.066667e+01,1.042071e+01,3.236246e-03,1.267638e+01,309
666,7.698020e-01,1.381188e+00,2.202970e-01,5.086881e+01,404
667,1.267062e+00,1.085163e+01,5.934718e-03,7.242433e+01,337
668,1.153846e-01,1.201923e+00,6.250000e-01,3.214423e+01,104
669,7.551724e-01,1.900000e+00,7.482759e-01,1.574138e+01,290
670,5.158924e-01,5.672372e+00,0.000000e+00,3.144254e+00,409
671,2.702703e-02,1.141769e+01,6.289926e-01,1.141278e+01,407
672,3.986486e-01,2.489865e+01,9.121622e-01,4.810135e+01,296
673,6.730245e-01,3.738420e+00,2.316076e-01,3.179837e+00,367
674,1.008917e+00,9.960510e+00,9.248408e-01,5.583439e+00,785
675,1.113169e+00,8.012346e+00,9.753086e-01,5.561728e+01,486
676,2.204049e+01,2.925911e+01,1.255061e+00,8.704453e+00,247
677,2.964286e+00,1.918367e+00,2.785714e+00,7.602041e-01,196
678,1.459016e+00,4.026844e+01,7.725410e-01,4.483607e+00,488
679,1.780985e+01,1.701019e+01,3.395586e-03,5.479796e+01,589
680,2.626566e+00,5.373434e+00,0.000000e+00,6.481203e+00,399
681,5.000000e-02,1.197222e+00,6.944444e+00,8.388889e-01,360
682,2.525843e+00,6.777528e+00,0.000000e+00,2.936180e+01,445
683,1.277174e+00,7.375000e+00,5.543478e-01,2.658696e+01,184
684,3.797468e-02,3.476793e+01,4.784810e+00,2.148945e+01,237
685,4.168116e+01,2.227246e+01,0.000000e+00,6.222609e+01,345
686,1.010417e+00,1.270312e+01,7.630208e-01,6.174219e+01,384
687,1.292000e+00,3.096000e+00,4.560000e-01,4.750000e+01,250
688,2.015625e+00,3.765625e+00,4.687500e-02,2.968750e+00,384
689,2.290323e+00,3.373992e+01,4.032258e-03,4.643145e+00,496
690,6.520937e+01,1.851791e+01,0.000000e+00,7.482094e+00,363
691,1.127273e+01,4.252665e+01,1.567398e-02,3.836991e+00,319
692,6.428571e-01,6.465306e+01,3.163265e-01,5.576531e+00,196
693,4.910588e+00,4.138824e+00,1.223529e-01,1.874353e+01,425
694,3.950000e-01,6.545000e+00,2.465000e+00,1.148000e+01,400
695,1.526596e+00,8.484043e+00,4.840426e-01,5.943617e+01,188
696,9.538835e-01,4.725728e+00,3.327670e+00,4.115291e+01,412
697,4.949495e-01,5.084175e+00,9.696970e-01,5.616162e+01,297
698,4.257732e+00,1.033247e+01,0.000000e+00,8.479381e+00,388
699,1.248299e+00,6.270748e+01,0.000000e+00,7.625850e+00,294
700,1.637427e-01,8.610526e+01,2.923977e-01,1.526901e+01,342
701,7.174721e-01,9.293680e-01,1.892193e+00,2.562082e+01,269
702,3.732441e+00,1.345819e+01,1.103679e-01,7.001672e+01,299
703,2.720848e-01,1.717314e+00,2.395760e+00,2.091873e+00,283
704,1.632243e+01,3.930374e+01,0.000000e+00,7.355140e+00,214
705,2.309302e+00,3.548837e+00,0.000000e+00,4.939535e+00,430
706,2.112200e+00,1.522004e+01,8.605664e-02,1.499891e+01,918
707,5.069307e+00,1.273597e+01,2.666667e+00,1.434653e+01,303
708,4.313725e+00,1.390196e+01,0.000000e+00,3.610294e+01,204
709,8.156522e-01,7.537391e+00,2.533913e+00,3.023130e+01,575
710,1.000000e+00,1.813953e+00,1.976744e-01,2.194186e+01,86
711,4.704225e+00,5.467606e+00,2.816901e-03,1.000000e+01,355
712,2.997788e+00,1.150221e+01,1.880531e-01,3.570796e+00,452
713,9.183673e-01,4.586735e+00,1.250000e+00,4.327296e+01,392
714,4.924242e-01,2.842803e+00,4.666667e+00,5.445076e+01,528
715,5.305882e+00,2.933333e+00,1.568627e-02,4.679608e+01,255
716,1.246944e+00,4.550122e+00,6.601467e-01,3.960147e+01,409
717,1.549451e+00,3.736264e+00,3.380952e+00,2.693407e+01,273
718,9.523810e-01,4.130952e+00,4.523810e-01,3.526190e+01,84
719,2.383444e+01,1.575166e+01,1.490066e-01,2.357616e+01,302
720,3.181141e+01,2.348139e+01,0.000000e+00,2.888089e+01,403
721,2.076677e-01,1.722045e+01,2.482428e+00,1.233866e+01,313
722,4.861111e-02,2.580556e+01,1.527778e-01,2.736111e+00,144
723,1.472350e+00,1.855300e+01,1.237327e+00,6.071198e+01,434
724,1.590517e+00,5.769397e+01,1.232759e+00,4.525431e+01,232
725,2.940928e+00,2.117932e+01,8.438819e-03,3.354430e+00,474
726,3.558824e+00,2.077540e+00,5.614973e-02,7.588770e+01,374
727,4.780059e-01,4.994135e+00,1.398827e+00,2.951026e+01,341
728,1.456019e+00,7.488426e+00,9.976852e-01,7.372685e+00,432
729,7.801538e+01,4.635165e+00,1.538462e-02,8.156044e+00,455
730,2.467377e+00,5.139947e+01,2.237017e-01,1.318375e+01,751
731,1.420918e+00,9.530612e+00,2.193878e-01,1.006378e+01,392
732,2.085890e-01,2.421268e+00,1.633947e+00,5.159509e+01,489
733,1.453521e+00,8.135211e+00,9.070423e-01,5.845634e+01,355
734,1.728033e+00,2.769874e+00,1.129707e-01,3.566109e+01,239
735,1.415217e+01,2.760870e+00,0.000000e+00,6.813043e+00,230
736,9.445983e-01,1.136842e+01,8.310249e-03,2.930748e+00,361
737,3.094675e+01,1.068047e+01,0.000000e+00,6.840237e+00,169
738,3.108374e+00,1.726108e+01,4.926108e-03,4.177340e+01,406
739,4.413913e+00,8.217391e+00,2.104348e-01,5.916174e+01,575
740,4.488235e+00,1.524706e+01,5.088235e-01,2.529706e+01,340
741,1.223194e+01,1.636122e+01,3.307985e-01,6.705703e+01,263
742,4.937500e+00,1.188393e+01,0.000000e+00,5.275893e+01,336
743,3.445783e+00,2.792169e+00,9.638554e-02,3.843976e+01,332
744,8.047945e-01,2.986644e+01,0.000000e+00,8.609589e+00,292
745,9.962121e-01,2.827652e+00,5.113636e-01,5.582008e+01,528
746,1.100365e+00,4.706204e+00,5.054745e-01,1.332664e+01,548
747,1.279487e+00,8.730769e+00,2.948718e-01,4.092308e+00,390
748,2.461905e+00,2.400000e+00,9.285714e-01,3.142381e+01,210
749,2.378517e+00,2.818414e+00,6.598465e-01,4.188491e+01,391
750,0.000000e+00,5.995567e+01,1.793103e+00,6.896552e+01,203
751,2.081163e+01,6.077562e+00,5.263158e-02,6.096953e+00,361
